tool_name,tool_version,output_name,output_extension,output_edam_format
vcfcheck,1.0.0_rc1+galaxy0,out_file1,vcf,format_3016
varscan,2.4.2,output,vcf,format_3016
bcfview,0.1.19,output,bcf,format_3020
freebayes,1.1.0.46-0,output_vcf,vcf,format_3016
freebayes,1.1.0.46-0,output_failed_alleles_bed,bed,format_3003
freebayes,1.1.0.46-0,output_trace,txt,format_2330
vcfdistance,1.0.0_rc1+galaxy0,out_file1,vcf,format_3016
naive_variant_caller,0.0.3,output_vcf,vcf,format_3016
snippy_core,3.2,alignment_fasta,fasta,format_1929
snippy_core,3.2,full_alignment_fasta,fasta,format_1929
snippy_core,3.2,alignment_table,tabular,format_3475
snippy_core,3.2,alignment_summary,txt,format_2330
ococo,0.1.2.6,vcf_cons,vcf,format_3016
ococo,0.1.2.6,fasta_cons,fasta,format_1929
ococo,0.1.2.6,pileup,pileup,format_3015
bamleftalign,1.1.0.46-0,output_bam,bam,format_2572
vcfdistance,0.0.3,out_file1,vcf,format_3016
allele_counts_1,1.2,output,tabular,format_3475
vcftools_merge,0.1.1,output,vcf,format_3016
vcftools_isec,0.1.1,output,vcf,format_3016
vt_normalize,0.1.0,outfile,vcf,format_3016
bcftools_view,0.1.19.0,output,bcf,format_3020
bamleftalign,0.0.2,output_bam,bam,format_2572
vcftools_compare,0.1,output,tabular,format_3475
vcftools_annotate,0.1,output,vcf,format_3016
vcftools_slice,0.1,output,vcf,format_3016
vcftools_subset,0.1,output,vcf,format_3016
nanopolish_polya,0.11.1,polya_results,tabular,format_3475
nanopolish_eventalign,0.11.1,output_summary,txt,format_2330
nanopolish_eventalign,0.11.1,output_eventalign,txt,format_2330
nanopolish_methylation,0.11.1,output_methylation_calls,tabular,format_3475
nanopolish_variants,0.11.1,output_polished,fasta,format_1929
nanopolish_variants,0.11.1,output_variants,vcf,format_3016
nanoplot,1.25.0+galaxy1,output_html,html,format_2331
nanoplot,1.25.0+galaxy1,nanostats,txt,format_2330
nanoplot,1.25.0+galaxy1,nanostats_post_filtering,txt,format_2330
nanoplot,1.25.0+galaxy1,read_length,png,format_3603
nanoplot,1.25.0+galaxy1,log_read_length,png,format_3603
porechop,0.2.3,outfile,fasta,format_1929
poretools_times,0.6.1a1.0,output,tabular,format_3475
poretools_nucdist,0.6.1a1.0,output,tabular,format_3475
poretools_qualdist,0.6.1a1.0,output,tabular,format_3475
poretools_extract,0.6.1a1.0,output,fastq,format_1930
poretools_tabular,0.6.1a1.0,output,tabular,format_3475
poretools_stats,0.6.1a1.0,output,tabular,format_3475
poretools_squiggle,0.6.1a1.0,output,txt,format_2330
poretools_occupancy,0.6.1a1.0,output,png,format_3603
poretools_hist,0.6.1a1.0,output,png,format_3603
poretools_yield_plot,0.6.1a1.0,output,png,format_3603
poretools_qualpos,0.6.1a1.0,output,png,format_3603
poretools_winner,0.6.1a1.0,output,tabular,format_3475
poretools_events,0.6.1a1.0,output,tabular,format_3475
gops_complement_1,1.0.0,output,data,format_1915
gops_cluster_1,1.0.0,output,data,format_1915
gops_basecoverage_1,1.0.0,output,txt,format_2330
bedtools_expandbed,2.29.0,output,data,format_1915
bedtools_groupbybed,2.29.0,output,data,format_1915
bedtools_intersectbed,2.29.0,output,data,format_1915
bedtools_getfastabed,2.29.0,output,fasta,format_1929
bedtools_overlapbed,2.29.0,output,data,format_1915
bedtools_mergebed,2.29.0,output,bed,format_3003
bedtools_maskfastabed,2.29.0,output,fasta,format_1929
bedtools_multiintersectbed,2.29.0,output,bed,format_3003
bedtools_bamtobed,2.29.0,output,bed,format_3003
bedtools_complementbed,2.29.0,output,data,format_1915
bedtools_sortbed,2.29.0,output,data,format_1915
bedtools_fisher,2.29.0,output,data,format_1915
bedtools_windowbed,2.29.0,output,data,format_1915
bedtools_jaccard,2.29.0,output,data,format_1915
bedtools_coveragebed,2.29.0,output,bed,format_3003
bedtools_map,2.29.0.2,output,data,format_1915
bedtools_tagbed,2.29.0,output,bam,format_2572
bedtools_annotatebed,2.29.0,output,bed,format_3003
bedtools_spacingbed,2.29.0,output,data,format_1915
bedtools_unionbedgraph,2.29.0,output,bedgraph,format_3583
bedtools_makewindowsbed,2.29.0,output,bed,format_3003
bedtools_genomecoveragebed,2.29.0,output,bedgraph,format_3583
bedtools_closestbed,2.29.0,output,data,format_1915
bedtools_clusterbed,2.29.0,output,data,format_1915
bedtools_multicovtbed,2.29.0,output,data,format_1915
bedtools_slopbed,2.29.0,output,bed,format_3003
bedtools_flankbed,2.29.0,output,data,format_1915
bedtools_subtractbed,2.29.0,output,data,format_1915
bedtools_bedtobam,2.29.0,output,bam,format_2572
bedtools_nucbed,2.29.0,output,tabular,format_3475
bedtools_links,2.29.0,output,html,format_2331
bedtools_bed12tobed6,2.29.0,output,bed,format_3003
bedtools_shufflebed,2.29.0,output,bed,format_3003
bedtools_bedtoigv,2.29.0,output,txt,format_2330
bedtools_randombed,2.29.0,output,bed,format_3003
bedtools_reldistbed,2.29.0,output,data,format_1915
bedtools_bedpetobam,2.29.0,output,unsorted.bam,format_2572
bedtools_bamtofastq,2.27.1,output,fastq,format_1930
bedtools_bamtofastq,2.27.1,output2,fastq,format_1930
translate_bed,0.1.0,translation_bed,bed,format_3003
translate_bed,0.1.0,translation_fasta,fasta,format_1929
gops_concat_1,1.0.1,output,data,format_1915
translate_bed_sequences,0.0.1,output,fasta,format_1929
filter_bed_on_splice_junctions,0.0.1,novel_junctions,bed,format_3003
aggregate_scores_in_intervals2,1.1.3,out_file1,interval,format_3475
length_and_gc_content,0.1.1,length,tabular,format_3475
length_and_gc_content,0.1.1,gc_content,tabular,format_3475
fraggenescan,1.30.0,coord,tabular,format_3475
fraggenescan,1.30.0,nt_seq,fasta,format_1929
fraggenescan,1.30.0,prot_seq,fasta,format_1929
fraggenescan,1.30.0,gff,gff,format_2305
gene2exon1,1.0.0,out_file1,bed,format_3003
Interval2Maf_pairwise1,1.0.1,out_file1,maf,format_3008
Interval2Maf1,1.0.1,out_file1,maf,format_3008
MAF_split_blocks_by_species1,1.0.0,out_file1,maf,format_3008
Interval_Maf_Merged_Fasta2,1.0.1,out_file1,fasta,format_1929
GeneBed_Maf_Fasta2,1.0.1,out_file1,fasta,format_1929
maf_stats1,1.0.1,out_file1,interval,format_3475
MAF_Thread_For_Species1,1.0.0,out_file1,maf,format_3008
MAF_Limit_To_Species1,1.0.0,out_file1,maf,format_3008
maf_limit_size1,1.0.1,out_file1,maf,format_3008
maf_by_block_number1,1.0.1,out_file1,maf,format_3008
MAF_Reverse_Complement_1,1.0.1,out_file1,maf,format_3008
MAF_filter,1.0.1,out_file1,maf,format_3008
gprofiler_snpense,0.1.7+galaxy10,output,tabular,format_3475
gprofiler_random,0.1.7+galaxy10,output,tabular,format_3475
gprofiler_gost,0.1.7+galaxy10,output,tabular,format_3475
gprofiler_gost,0.1.7+galaxy10,plot,html,format_2331
gprofiler_orth,0.1.7+galaxy10,output,tabular,format_3475
gprofiler_convert,0.1.7+galaxy10,output,tabular,format_3475
abricate,0.9.8,report,tabular,format_3475
abricate_list,0.9.8,report,txt,format_2330
blastxml_to_gapped_gff3,1.1,output,gff3,format_1975
tb_profiler_profile,2.6.1+galaxy0,results_json,json,format_3464
tb_profiler_profile,2.6.1+galaxy0,output_vcf,vcf,format_3016
tb_profiler_profile,2.6.1+galaxy0,output_bam,bam,format_2572
tb_profiler_profile,2.6.1+galaxy0,output_pdf,pdf,format_3508
tb_profiler_profile,2.6.1+galaxy0,output_txt,txt,format_2330
maker,2.31.10+galaxy1,output_gff,gff3,format_1975
maker,2.31.10+galaxy1,output_evidences,gff3,format_1975
maker,2.31.10+galaxy1,output_full,gff3,format_1975
bp_genbank2gff3,1.0,gff3,gff3,format_1975
socru,2.1.7,novel_profiles,tabular,format_3475
socru,2.1.7,new_fragments,fasta,format_1929
socru,2.1.7,top_blast_hits,tabular,format_3475
socru,2.1.7,output,tabular,format_3475
socru,2.1.7,plot,pdf,format_3508
goseq,1.36.0+galaxy0,wallenius_tab,tabular,format_3475
goseq,1.36.0+galaxy0,sampling_tab,tabular,format_3475
goseq,1.36.0+galaxy0,nobias_tab,tabular,format_3475
goseq,1.36.0+galaxy0,length_bias_plot,pdf,format_3508
goseq,1.36.0+galaxy0,sample_vs_wallenius_plot,pdf,format_3508
goseq,1.36.0+galaxy0,top_plot,pdf,format_3508
goseq,1.36.0+galaxy0,cat_genes_tab,tabular,format_3475
goseq,1.36.0+galaxy0,rdata,rdata,format_2333
roary,3.12.0+galaxy0,sumstats,tabular,format_3475
roary,3.12.0+galaxy0,core_gene_aln,fasta,format_1929
roary,3.12.0+galaxy0,gene_p_a,csv,format_3475
roary,3.12.0+galaxy0,acc_bin,fasta,format_1929
roary,3.12.0+galaxy0,acc_bin_new,nhx,format_1910
roary,3.12.0+galaxy0,acc_graph,dot,None
roary,3.12.0+galaxy0,acc_head_embl,embl,format_2330
roary,3.12.0+galaxy0,acc_tab,tabular,format_3475
roary,3.12.0+galaxy0,blast_freq,txt,format_2330
roary,3.12.0+galaxy0,clust_file,txt,format_2330
roary,3.12.0+galaxy0,core_acc_graph,dot,None
roary,3.12.0+galaxy0,core_acc_embl,embl,format_2330
roary,3.12.0+galaxy0,core_acc_tab,tabular,format_3475
roary,3.12.0+galaxy0,gene_p_a_rtab,txt,format_2330
roary,3.12.0+galaxy0,num_cons_rtab,txt,format_2330
roary,3.12.0+galaxy0,num_pangene_rtab,txt,format_2330
roary,3.12.0+galaxy0,num_new_rtab,txt,format_2330
roary,3.12.0+galaxy0,num_uniq_rtab,txt,format_2330
exonerate,2.4.0+galaxy1,output_gff,gff,format_2305
exonerate,2.4.0+galaxy1,output_ali,txt,format_2330
annotatemyids,3.7.0+galaxy1,out_tab,tabular,format_3475
annotatemyids,3.7.0+galaxy1,out_rscript,txt,format_2330
progressivemauve,2015_02_13.0,output,xmfa,format_2330
progressivemauve,2015_02_13.0,output_guide_tree_file,nhx,format_1910
progressivemauve,2015_02_13.0,output_backbone_file,tabular,format_3475
xmfa2gff3,2015_02_13.0,output,gff3,format_1975
busco,3.0.2+galaxy1,busco_sum,txt,format_2330
busco,3.0.2+galaxy1,busco_table,tabular,format_3475
busco,3.0.2+galaxy1,busco_missing,tabular,format_3475
snap_training,2013_11_29+galaxy1,output,snaphmm,format_2330
augustus_training,3.2.3+galaxy1,output_tar,augustus,format_2333
maker_map_ids,2.31.10,renamed,gff,format_2305
maker_map_ids,2.31.10,id_map,tabular,format_3475
fgsea,1.8.0+galaxy1,out_tab,tabular,format_3475
fgsea,1.8.0+galaxy1,out_pdf,pdf,format_3508
fgsea,1.8.0+galaxy1,out_rdata,rdata,format_2333
chipseeker,1.18.0+galaxy1,out_tab,interval,format_3475
chipseeker,1.18.0+galaxy1,out_plots,pdf,format_3508
chipseeker,1.18.0+galaxy1,out_rscript,txt,format_2330
chipseeker,1.18.0+galaxy1,out_rdata,rdata,format_2333
fasta-stats,1.0.0,stats,tabular,format_3475
mlst,2.16.1,report,tabular,format_3475
mlst,2.16.1,novel_alleles,fasta,format_1929
mlst_list,2.16.1,report,txt,format_2330
bg_sortmerna,2.1b.6,output_fastx,data,format_1915
bg_sortmerna,2.1b.6,aligned_paired,data,format_1915
bg_sortmerna,2.1b.6,aligned_forward,data,format_1915
bg_sortmerna,2.1b.6,aligned_reverse,data,format_1915
bg_sortmerna,2.1b.6,output_other,data,format_1915
bg_sortmerna,2.1b.6,unaligned_paired,data,format_1915
bg_sortmerna,2.1b.6,unaligned_forward,data,format_1915
bg_sortmerna,2.1b.6,unaligned_reverse,data,format_1915
bg_sortmerna,2.1b.6,output_bam,bam,format_2572
bg_sortmerna,2.1b.6,output_blast,tabular,format_3475
bg_sortmerna,2.1b.6,output_biom,txt,format_2330
bg_sortmerna,2.1b.6,output_de_novo,data,format_1915
bg_sortmerna,2.1b.6,output_log,txt,format_2330
spaln,2.3.2+galaxy0,output1,tabular,format_3475
goslimmer,1.0.1,output,tabular,format_3475
goenrichment,2.0.1,mf_result,tabular,format_3475
goenrichment,2.0.1,bp_result,tabular,format_3475
goenrichment,2.0.1,cc_result,tabular,format_3475
goenrichment,2.0.1,mf_graph,png,format_3603
goenrichment,2.0.1,bp_graph,png,format_3603
goenrichment,2.0.1,cc_graph,png,format_3603
jcvi_gff_stats,0.8.4,summary,txt,format_2330
jcvi_gff_stats,0.8.4,graphs,pdf,format_3508
prokka,1.13,out_gff,gff,format_2305
prokka,1.13,out_gbk,txt,format_2330
prokka,1.13,out_fna,fasta,format_1929
prokka,1.13,out_faa,fasta,format_1929
prokka,1.13,out_ffn,fasta,format_1929
prokka,1.13,out_sqn,asn1,format_1966
prokka,1.13,out_fsa,fasta,format_1929
prokka,1.13,out_tbl,txt,format_2330
prokka,1.13,out_tsv,tabular,format_3475
prokka,1.13,out_err,txt,format_2330
prokka,1.13,out_txt,txt,format_2330
prokka,1.13,out_log,txt,format_2330
hammock_1.0,1.0.4,output_clusters,tsv,format_3475
hammock_1.0,1.0.4,output_sequences,tsv,format_3475
hammock_1.0,1.0.4,output_sequences_ordered,tsv,format_3475
kobas_annotate,0.4,output,tabular,format_3475
kobas_identify,0.4,output,tabular,format_3475
Psortb,0.0.9,outfile,tabular,format_3475
signalp3,0.0.19,tabular_file,tabular,format_3475
promoter2,0.0.12,tabular_file,tabular,format_3475
tmhmm2,0.0.16,tabular_file,tabular,format_3475
rxlr_motifs,0.0.14,tabular_file,tabular,format_3475
wolf_psort,0.0.11,tabular_file,tabular,format_3475
picrust_metagenome_contributions,1.1.1.0,contrib_table,tabular,format_3475
picrust_format_tree_and_trait_table,1.1.1.0,reference_tree,nhx,format_1910
picrust_format_tree_and_trait_table,1.1.1.0,pruned_tree,nhx,format_1910
picrust_format_tree_and_trait_table,1.1.1.0,trait_table,tabular,format_3475
picrust_compare_biom,1.1.1.0,outfile,tabular,format_3475
picrust_predict_metagenomes,1.1.1.0,out_biom,tabular,format_3475
picrust_predict_metagenomes,1.1.1.0,out_summary,tabular,format_3475
picrust_categorize,1.1.1.0,out_biom,tabular,format_3475
antismash,4.1,html,html,format_2331
augustus,3.2.3,output,gtf,format_2306
augustus,3.2.3,protein_output,fasta,format_1929
augustus,3.2.3,codingseq_output,fasta,format_1929
trnascan,0.4,tabular_output,tabular,format_3475
trnascan,0.4,fasta_output,fasta,format_1929
aragorn_trna,0.6,output,fasta,format_1929
aragorn_trna,0.6,gff3_output_file,gff3,format_1975
transtermhp,2.09.1,output,gff3,format_1975
smf_utils_estimate-energy,smf-v1.7-0_utils-v2.1.1-2,output_list,dbn,format_1457
smf_utils_fix-fasta-headers,smf-v1.7-0_utils-v2.1.1-1,fasta_output,fasta,format_1929
smf_utils_filter-annotated-entries,smf-v1.7-0_utils-v2.1.1-1,dbn_output_file_overlapping,dbn,format_1457
smf_utils_filter-annotated-entries,smf-v1.7-0_utils-v2.1.1-1,dbn_output_file_non_overlapping,dbn,format_1457
smf_utils_add-read-counts,smf-v1.7-0_utils-v2.1.1-3,dbn_output_file,dbn,format_1457
smf_utils_find-boxes,smf-v1.7-0_utils-v2.1.1-1,bed_output,bed,format_3003
smf_utils_filter-by-energy,smf-v1.7-0_utils-v2.1.1-1,dbn_output_file_larger_or_equal,dbn,format_1457
smf_utils_filter-by-energy,smf-v1.7-0_utils-v2.1.1-1,dbn_output_file_smaller,dbn,format_1457
smf_utils_extract-boxed-sequences,smf-v1.7-0_utils-v2.1.1-1,fasta_output_file,fasta,format_1929
segmentation_fold,0.2.0,output_dbn,dot-bracket,None
gubbins,0.1.0,final_tree,txt,format_2330
gubbins,0.1.0,recomb_pred_gff,gff3,format_1975
gubbins,0.1.0,recomb_pred_embl,embl,format_2330
gubbins,0.1.0,filt_polymorph_fna,fasta,format_1929
gubbins,0.1.0,filt_polymorph_phy,phylip,format_1997
gubbins,0.1.0,per_b_stat_csv,csv,format_3475
gubbins,0.1.0,sum_snp_vcf,vcf,format_3016
gubbins,0.1.0,base_branch_embl,embl,format_2330
Probmetab,1.0.1,html_output,html,format_2331
Probmetab,1.0.1,tsv_output,tabular,format_3475
Probmetab,1.0.1,eics,zip,format_2333
Probmetab,1.0.1,sif_output,tabular,format_3475
Probmetab,1.0.1,log,txt,format_2330
Probmetab,1.0.1,variableMetadata,tabular,format_3475
Probmetab,1.0.1,CombineMolIon,tabular,format_3475
Probmetab,1.0.1,variableMetadata_Positive,tabular,format_3475
Probmetab,1.0.1,variableMetadata_Negative,tabular,format_3475
lcmsmatching,3.0,mainoutput,tabular,format_3475
lcmsmatching,3.0,peaksoutput,tabular,format_3475
lcmsmatching,3.0,htmloutput,html,format_2331
Nucleosome,3.0,output,tabular,format_3475
miranda,3.3a,raw_output,txt,format_2330
miranda,3.3a,tabular_output,tabular,format_3475
dotknot,1.3.1,output,txt,format_2330
dotknot,1.3.1,outfile_globalstructure,txt,format_2330
blast2go,0.0.9,tab,tabular,format_3475
hmmer_nhmmer,0.1.0,output,txt,format_2330
hmmer_nhmmer,0.1.0,tblout,txt,format_2330
hmmer_nhmmer,0.1.0,dfamtblout,txt,format_2330
hmmer_nhmmer,0.1.0,aliscoresout,txt,format_2330
hmmer_hmmsearch,0.1.0,output,txt,format_2330
hmmer_hmmsearch,0.1.0,tblout,txt,format_2330
hmmer_hmmsearch,0.1.0,domtblout,txt,format_2330
hmmer_hmmsearch,0.1.0,pfamtblout,txt,format_2330
hmmer_hmmconvert,0.1.0,output,hmm3,format_3329
hmmer_hmmfetch,0.1.0,output,hmm3,format_3329
hmmer_jackhmmer,0.1.0,output,txt,format_2330
hmmer_jackhmmer,0.1.0,tblout,txt,format_2330
hmmer_jackhmmer,0.1.0,domtblout,txt,format_2330
hmmer_alimask,0.1.0,output,stockholm,format_1961
hmmer_hmmscan,0.1.0,output,txt,format_2330
hmmer_hmmscan,0.1.0,tblout,txt,format_2330
hmmer_hmmscan,0.1.0,domtblout,txt,format_2330
hmmer_hmmscan,0.1.0,pfamtblout,txt,format_2330
hmmer_nhmmscan,0.1.0,output,txt,format_2330
hmmer_nhmmscan,0.1.0,tblout,txt,format_2330
hmmer_nhmmscan,0.1.0,dfamtblout,txt,format_2330
hmmer_nhmmscan,0.1.0,aliscoresout,txt,format_2330
hmmer_hmmemit,0.1.0,output,fasta,format_1929
hmmer_phmmer,0.1.0,output,txt,format_2330
hmmer_phmmer,0.1.0,tblout,txt,format_2330
hmmer_phmmer,0.1.0,domtblout,txt,format_2330
hmmer_phmmer,0.1.0,pfamtblout,txt,format_2330
hmmer_hmmalign,0.1.0,output,stockholm,format_1961
hmmer_hmmbuild,0.1.0,hmmout,hmm3,format_3329
bg_find_subsequences,0.2,output,bed,format_3003
rbc_gotohscan,1.3.0,output0,tabular,format_3475
rbc_gotohscan,1.3.0,output1,tabular,format_3475
rbc_gotohscan,1.3.0,output2,fasta,format_1929
rbc_gotohscan,1.3.0,output3,maf,format_3008
rbc_gotohscan,1.3.0,output4,bed,format_3003
rbc_gotohscan,1.3.0,output5,gff,format_2305
interproscan,5.0.0,outfile,tabular,format_3475
glimmer_not-knowlegde-based,0.2,genes_output,fasta,format_1929
glimmer_not-knowlegde-based,0.2,prediction,txt,format_2330
glimmer_not-knowlegde-based,0.2,detailed,txt,format_2330
glimmer_build-icm,0.2,outfile,data,format_1915
glimmer_knowlegde-based,0.2,genes_output,fasta,format_1929
glimmer_knowlegde-based,0.2,report_output,txt,format_2330
glimmer_knowlegde-based,0.2,detailed_output,txt,format_2330
dgidb_annotator,0.1,output,tabular,format_3475
dgidb_annotate,0.1,output,tabular,format_3475
snpSift_geneSets,3.4,output,vcf,format_3016
dexseq_annotate,1.0,annotated,tabular,format_3475
dexseq_map,1.0,output,tabular,format_3475
clustalw,2.1,output,clustal,format_2330
clustalw,2.1,dnd,nhx,format_1910
sina,1.5.0+galaxy0,output_fasta,fasta,format_1929
sina,1.5.0+galaxy0,output_arb,data,format_1915
sina,1.5.0+galaxy0,output_meta,csv,format_3475
sina,1.5.0+galaxy0,logfile,txt,format_2330
pipelign,0.2+galaxy0,outFile,fasta,format_1929
selectsequencesfrommsa,1.0.2,clustal,clustal,format_2330
mummer_nucmer,4.0.0beta2,delta_output,tabular,format_3475
mummer_nucmer,4.0.0beta2,png_output,png,format_3603
mummer_mummerplot,4.0.0beta2,gnuplot,txt,format_2330
mummer_mummerplot,4.0.0beta2,fplot,txt,format_2330
mummer_mummerplot,4.0.0beta2,rplot,txt,format_2330
mummer_mummerplot,4.0.0beta2,hplot,txt,format_2330
mummer_mummerplot,4.0.0beta2,output_png,png,format_3603
mummer_delta_filter,4.0.0beta2,output,tabular,format_3475
mummer_dnadiff,4.0.0beta2,report,txt,format_2330
mummer_dnadiff,4.0.0beta2,delta,tabular,format_3475
mummer_dnadiff,4.0.0beta2,1delta,tabular,format_3475
mummer_dnadiff,4.0.0beta2,mdelta,tabular,format_3475
mummer_dnadiff,4.0.0beta2,1coords,tabular,format_3475
mummer_dnadiff,4.0.0beta2,mcoords,tabular,format_3475
mummer_dnadiff,4.0.0beta2,snps,tabular,format_3475
mummer_dnadiff,4.0.0beta2,rdiff,tabular,format_3475
mummer_dnadiff,4.0.0beta2,qdiff,tabular,format_3475
mummer_show_coords,4.0.0beta2,output,tabular,format_3475
mummer_mummer,4.0.0beta2,output,tabular,format_3475
mummer_mummer,4.0.0beta2,png_output,png,format_3603
msaboot,0.1.2,output,phylip,format_1997
msaboot,0.1.2,log,txt,format_2330
hammock_1.0,1.1.1,output_clusters,tsv,format_3475
hammock_1.0,1.1.1,output_sequences,tsv,format_3475
hammock_1.0,1.1.1,output_sequences_ordered,tsv,format_3475
format_cd_hit_output,1.0.0,output_representative_sequences,fasta,format_1929
format_cd_hit_output,1.0.0,output_category_distribution,tabular,format_3475
cd_hit_est,1.3,clusters_out,txt,format_2330
cd_hit_est,1.3,fasta_out,fasta,format_1929
cd_hit_protein,1.3,clusters_out,txt,format_2330
cd_hit_protein,1.3,fasta_out,fasta,format_1929
muscle,0.0.11,output,fasta,format_1929
muscle,0.0.11,log,txt,format_2330
compalignp,1.0,output,txt,format_2330
rbc_mafft,7.221.3,outputAlignment,fasta,format_1929
rbc_mafft,7.221.3,outputTree,txt,format_2330
cd_hit_est,1.2,clusters_out,txt,format_2330
cd_hit_est,1.2,fasta_out,fasta,format_1929
cd_hit_protein,1.2,clusters_out,txt,format_2330
